OBJECTID,uuid,City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor,Unit_installation_price,Date_added,Comment,aoi,roof_quality,Estimated_installation_efficiency
"4819",c3a09f4e-30de-4e3b-a1cc-71ab19e3c742,StMaarten,321.899993896484,100.150001525879,19.4500007629395,30345.900390625,Single-family residential,24.7800006866455,4.96000003814697,"1560.38",,,,Upper Princes Quarter,Good,94.2699966430664
"4820",e3ec0e0f-8e7e-4c90-9b62-87a3729c3923,StMaarten,116.059997558594,55.5999984741211,10.789999961853,17926.83984375,Single-family residential,0,3.48000001907349,"1662",,,,Cul-de-Sac,Good,154.460006713867
"4821",1d4a824a-0b58-40c2-b2e1-c69ee377cdb8,StMaarten,126.419998168945,44.4599990844727,8.63000011444092,14715.5,Single-family residential,9.55000019073486,3.94000005722046,"1706",,,,Lower Princes Quarter,Good,116.400001525879
"4822",fdc08d00-de3e-4960-925e-7155e6f468c3,StMaarten,171.330001831055,76.25,14.789999961853,24583.69921875,Single-family residential,0,6.65999984741211,"1662",,,,Cul-de-Sac,Good,143.490005493164
"4823",ac4847df-0572-4a5c-a83f-2ebfde0c6d79,StMaarten,26.9699993133545,5.3600001335144,1.03999996185303,1738.90002441406,Single-family residential,16.3199996948242,2.29999995231628,"1672.18",,,,Upper Princes Quarter,Good,64.4700012207031
"4824",379533da-4d2e-4c28-b792-bfbb04fd47e4,StMaarten,191.839996337891,94.4300003051758,18.3199996948242,29816.580078125,Single-family residential,16.1100006103516,3.48000001907349,"1627.51",,,,Upper Princes Quarter,Good,155.419998168945
"4825",abed4a8f-488a-46d1-aea0-6772ba67a768,StMaarten,380.200012207031,120.199996948242,23.3199996948242,36306.73828125,Single-family residential,18.1800003051758,9.27000045776367,"1557.03",,,,Upper Princes Quarter,Good,95.4899978637695
"4826",9863ce7d-9253-4559-8b3e-7a6c9aee2d45,StMaarten,146.259994506836,13.1400003433228,2.54999995231628,4217.89990234375,Single-family residential,14.6300001144409,,"1654.59",,,,Simpson Bay,Good,28.8400001525879
"4827",74cff64b-e0f7-4df6-8c93-d0492745d761,StMaarten,129.940002441406,54.6699981689453,10.6099996566772,17616.849609375,Single-family residential,23.7299995422363,4.07999992370605,"1661",,,,Cul-de-Sac,Good,135.580001831055
"4828",c73aedda-d15e-4156-a5b3-ceb86a9d62f6,StMaarten,128.570007324219,71.4899978637695,13.8699998855591,22052.609375,Single-family residential,22.8999996185303,2.17000007629395,"1590",,,,Cole Bay,Good,171.520004272461
"4829",2f6ed88a-136e-4419-b209-5ebbbd1f6b62,StMaarten,167.830001831055,65.0800018310547,12.6400003433228,19296.55078125,Single-family residential,17.7900009155273,,"1526.89",,,,Cul-de-Sac,Good,114.980003356934
"4830",86f730e0-962f-4323-b9cc-242e1c40a8e6,StMaarten,234.869995117188,68.5299987792969,13.289999961853,22325.880859375,Single-family residential,17.3799991607666,11.75,"1679.36",,,,Upper Princes Quarter,Good,95.0599975585938
"4831",dfbe1112-02cb-4497-9a87-042eb17ef3dc,StMaarten,66.2900009155273,26.9599990844727,5.23000001907349,8680.919921875,Single-family residential,16.1900005340576,2.41000008583069,"1659.5",,,,Cole Bay,Good,130.960006713867
"4832",4508f00e-7e74-4402-a6b2-29ad52aa8dfc,StMaarten,225.25,123.800003051758,24.0400009155273,37086.921875,Single-family residential,14.8900003433228,5.78999996185303,"1542.59",,,,Cul-de-Sac,Good,164.649993896484
"4833",380568ae-9f97-499a-8209-e17bb31777a2,StMaarten,164.880004882812,102.199996948242,19.8299999237061,29304.2890625,Single-family residential,21.5200004577637,28.3500003814697,"1478",,,,Cul-de-Sac,Good,177.740005493164
"4834",72a69e4e-5c5b-42b5-9be0-82cabd2bffae,StMaarten,50.0200004577637,27.3500003814697,5.30999994277954,8559.8203125,Single-family residential,32.0400009155273,3.17000007629395,"1613",,,,Lower Princes Quarter,Good,171.110000610352
"4835",1567971c-f454-4174-b3d2-0e497339eb03,StMaarten,102.870002746582,41.25,8.01000022888184,12931.099609375,Single-family residential,19.9300003051758,3.39000010490417,"1614.42",,,,Lower Princes Quarter,Good,125.709999084473
"4836",cd23942c-ab0e-4c3a-85ab-db49edff1c92,StMaarten,19.0900001525879,0,0,0,Single-family residential,34.6399993896484,4.13000011444092,,,,,Cul-de-Sac,Good,0
"4837",60c5812e-bd59-4f63-acdb-2dd5a83cc11b,StMaarten,126.269996643066,68.7900009155273,13.3599996566772,22415.0390625,Single-family residential,17.8299999237061,2.91000008583069,"1678.03",,,,Upper Princes Quarter,Good,177.509994506836
"4838",bfcb37aa-389d-4488-92c1-e6bdb1d74d4a,StMaarten,218.75,73.3499984741211,14.210000038147,17029.220703125,Single-family residential,44.8600006103516,40.7799987792969,"1197.99",,,,Cul-de-Sac,Good,77.8499984741211
"4839",0cb7d50b-8a63-4ffb-8c65-96208f59ed7a,StMaarten,215.460006713867,108.129997253418,20.9799995422363,34865.359375,Single-family residential,0,7.8899998664856,"1662",,,,Cul-de-Sac,Good,161.820007324219
"4840",d37557c8-2a74-4b1f-8490-60db36614115,StMaarten,228.789993286133,108.610000610352,21.0699996948242,35018.80078125,Single-family residential,0,8.8100004196167,"1662",,,,Cul-de-Sac,Good,153.059997558594
"4841",bf6f3df2-8935-4049-a4d2-552c58babdff,StMaarten,123.330001831055,24.5799999237061,4.76999998092651,7921.14990234375,Single-family residential,28.3099994659424,5.36999988555908,"1661",,,,Cul-de-Sac,Good,64.2300033569336
"4842",1430a3a2-01ff-4c2a-8344-a5c83f4675c9,StMaarten,29.7399997711182,6.92000007629395,1.3400000333786,2291.52001953125,Single-family residential,0,2.61999988555908,"1706",,,,Lower Princes Quarter,Good,77.0599975585938
"4843",afb6e84b-9c8a-4048-af86-46c534bd1fde,StMaarten,245.970001220703,93.1399993896484,18.0499992370605,26301.05078125,Commercial,23.7399997711182,3.03999996185303,"1457.09",,,,Lower Princes Quarter,Good,106.930000305176
"4844",9f411934-9f3c-4f59-a0b1-3ae61903d7b5,StMaarten,29.9799995422363,7.78000020980835,1.50999999046326,2388.3798828125,Single-family residential,10.4899997711182,2.89000010490417,"1582",,,,Upper Princes Quarter,Good,79.6500015258789
"4845",1f4d0e5e-ce53-46e1-8f95-12344f078d5e,StMaarten,133.539993286133,65.4499969482422,12.6999998092651,19661.5,Single-family residential,16.0699996948242,4.96999979019165,"1548.48",,,,Cul-de-Sac,Good,147.240005493164
"4846",9661e7f4-1218-4fcb-b4be-e7fa5732e04a,StMaarten,134.160003662109,56.0499992370605,10.8699998855591,16945.6796875,Single-family residential,28.3899993896484,2.86999988555908,"1558.5",,,,Cul-de-Sac,Good,126.309997558594
"4847",ed6b7258-770d-4bf3-ad22-2e0626ead421,StMaarten,186.720001220703,86.75,16.8299999237061,28333.640625,Single-family residential,20.2800006866455,5.21000003814697,"1683.66",,,,Upper Princes Quarter,Good,151.740005493164
"4848",f67ad7d5-09bc-4a80-a7f9-703b83b5f759,StMaarten,31.1499996185303,5.42999982833862,1.04999995231628,1647.22998046875,Single-family residential,20.8199996948242,2.70000004768372,"1564.78",,,,Cul-de-Sac,Good,52.8800010681152
"4849",524599ed-b750-4ec0-95d8-7b647d617d38,StMaarten,61.3499984741211,28.4300003051758,5.51000022888184,9407.83984375,Single-family residential,8.25,4.21000003814697,"1706",,,,Upper Princes Quarter,Good,153.339996337891
"4850",fbcebd1d-ddfd-4b26-8003-1e9624404285,StMaarten,39.189998626709,8.73999977111816,1.70000004768372,2264.53002929688,Single-family residential,35.8499984741211,5.34000015258789,"1335.46",,,,Cul-de-Sac,Good,57.7900009155273
"4851",ae0bc0fb-5f5d-47ca-9165-a2396e5ffe1d,StMaarten,59.6300010681152,32.0200004577637,6.19999980926514,10312.599609375,Single-family residential,9.96000003814697,3.13000011444092,"1662",,,,Lower Princes Quarter,Good,172.960006713867
"4852",c214ec20-1ca8-4dd4-9bcc-cd212831aeed,StMaarten,215.679992675781,113.790000915527,22.0799999237061,33324.62890625,Single-family residential,22.9500007629395,18.8600006103516,"1509.56",,,,Cul-de-Sac,Good,154.509994506836
"4853",e5e9cd2e-e82a-4fb5-bd9f-c5b630e95ae1,StMaarten,45.4099998474121,11.3800001144409,2.21000003814697,3670.47998046875,Single-family residential,9.88000011444092,8.90999984741211,"1662",,,,Cul-de-Sac,Medium,80.8399963378906
"4854",7487bb6e-1761-4fed-947d-10934a72e448,StMaarten,149.639999389648,69.5599975585938,13.4899997711182,22941.009765625,Single-family residential,15.6000003814697,4.11999988555908,"1700",,,,Lower Princes Quarter,Good,153.309997558594
"4855",67dacf37-69e9-46b3-90f0-5fbd87842710,StMaarten,140.949996948242,88.5599975585938,17.1800003051758,28555.759765625,Single-family residential,0,4.1399998664856,"1662",,,,Lower Princes Quarter,Good,202.600006103516
"4856",f809463b-7997-4805-9ed7-2af08bd664ae,StMaarten,85.7099990844727,35.6500015258789,6.92000007629395,10285.2998046875,Single-family residential,15.3500003814697,7.26000022888184,"1487",,,,Cul-de-Sac,Good,120
"4857",def3c9c7-c0b4-4340-82d4-b8325173b8aa,StMaarten,431.630004882812,278.959991455078,54.1199989318848,89944.6484375,Public,0,7.92999982833862,"1662",,,,Cul-de-Sac,Good,208.380004882812
"4858",3a3f7bae-743a-4797-8ec1-d81ffdc57019,StMaarten,52.7200012207031,0,0,0,Single-family residential,41.1199989318848,13.1000003814697,,,,,Cul-de-Sac,Good,0
"4859",6aeead04-7171-4388-90dd-024a0a030195,StMaarten,15.9700002670288,0,0,0,Single-family residential,0,,,,,,Upper Princes Quarter,Good,0
"4860",2d7d722f-f0a2-4a80-856a-9b6cc8b7d9fc,StMaarten,964.380004882812,521.059997558594,101.089996337891,174776.171875,Commercial,0,5.15000009536743,"1729",,,,Cole Bay,Good,181.229995727539
"4861",eba49c30-8acf-434b-bce2-cc8b5f66bfda,StMaarten,114.669998168945,41.4099998474121,8.02999973297119,13310.9404296875,Single-family residential,14.0299997329712,5.63000011444092,"1656.82",,,,Lower Princes Quarter,Good,116.080001831055
"4862",8b576579-5709-4020-bb03-f361b17391fd,StMaarten,144.130004882812,43.2000007629395,8.38000011444092,12804.2099609375,Single-family residential,19.8999996185303,4.57000017166138,"1527.93",,,,Cul-de-Sac,Good,88.8399963378906
"4863",f61db7d1-4b9a-4d8d-a334-f7356d7cc389,StMaarten,736,319.100006103516,61.9099998474121,104929.5078125,Commercial,0,6.61999988555908,"1695",,,,Cole Bay,Good,142.570007324219
"4864",d2fa3fb6-d547-4c4c-b36f-3ad9e6732e2a,StMaarten,84.2900009155273,44.1599998474121,8.56999969482422,14290.009765625,Commercial,15.9200000762939,,"1668",,,,Lower Princes Quarter,Good,169.539993286133
"4865",97925093-d9d5-4432-a636-72f8164ff8ce,StMaarten,170.789993286133,87.6100006103516,17,26508.779296875,Commercial,17.6700000762939,5.76000022888184,"1559.72",,,,Lower Princes Quarter,Good,155.210006713867
"4866",e6d2bf28-44ce-4968-a978-cd73b8057793,StMaarten,19.0699996948242,0,0,0,Single-family residential,36.8800010681152,5.75,,,,,Upper Princes Quarter,Good,0
"4867",2aed7a12-1b2e-4038-8632-83f76f2f9375,StMaarten,153.5,85.4199981689453,16.5699996948242,27542.669921875,Single-family residential,0,5.05999994277954,"1662",,,,Lower Princes Quarter,Good,179.429992675781
"4868",2d49d312-1ffb-456e-b5ea-501748c2d675,StMaarten,37.9799995422363,13.6000003814697,2.64000010490417,3963.05004882812,Single-family residential,20.6100006103516,9.57999992370605,"1502",,,,Lower Princes Quarter,Good,104.339996337891
"4869",3d3b8bf6-b79c-4dd9-9359-2d8f97ee439c,StMaarten,355.739990234375,140.940002441406,27.3400001525879,45443.9296875,Single-family residential,0,5.78000020980835,"1662",,,,Lower Princes Quarter,Good,127.73999786377
"4870",088fc525-4ada-4ace-b16c-ee0673dff999,StMaarten,96.9800033569336,35.6100006103516,6.92000007629395,11369.66015625,Single-family residential,13.0600004196167,3.75999999046326,"1643.97",,,,Upper Princes Quarter,Good,117.23999786377
"4871",8908efe4-981f-4e20-a77f-176a1586b6d8,StMaarten,156,69.3099975585938,13.4499998092651,22789.650390625,Single-family residential,0,3.09999990463257,"1695",,,,Simpson Bay,Good,146.089996337891
"4872",04601b02-cb8c-4b7c-9f25-d8ffda392dd5,StMaarten,177.410003662109,37.9000015258789,7.34999990463257,10845.169921875,Single-family residential,34.9700012207031,2.82999992370605,"1475.15",,,,Cole Bay,Good,61.1300010681152
"4873",0b0c4090-f1eb-4538-aafc-e4ec5c4ec447,StMaarten,51.689998626709,20.1900005340576,3.92000007629395,6681.4501953125,Single-family residential,0,2.14000010490417,"1706",,,,Lower Princes Quarter,Medium,129.270004272461
"4874",f904b378-7d52-42e0-85f1-3fc1edc5c5b8,StMaarten,46.0099983215332,12.4300003051758,2.41000008583069,4114.89990234375,Single-family residential,0,2.40000009536743,"1706",,,,Lower Princes Quarter,Medium,89.4300003051758
"4875",d4ba74f6-6c74-4db7-947f-1f103f51152a,StMaarten,93.1399993896484,49.3199996948242,9.56999969482422,16219.4599609375,Single-family residential,0,2.86999988555908,"1695",,,,Simpson Bay,Good,174.139999389648
"4876",cd9d439c-6605-4f60-8126-3f9c51c0a0cd,StMaarten,282.910003662109,170.770004272461,33.1300010681152,49026.5,Single-family residential,22.1399993896484,4.59000015258789,"1479.82",,,,Cul-de-Sac,Good,173.289993286133
"4877",38a6b371-10a9-4ac2-907c-2b470ed814aa,StMaarten,57.5499992370605,18.4300003051758,3.5699999332428,6098.85986328125,Single-family residential,0,3.29999995231628,"1706",,,,Lower Princes Quarter,Good,105.980003356934
"4878",9c84c6d0-e543-41ff-a2b9-51af76866e06,StMaarten,38.0800018310547,17.0799999237061,3.3199999332428,5656.89990234375,Single-family residential,8.47999954223633,5.46999979019165,"1706",,,,Upper Princes Quarter,Good,148.570007324219
"4879",b8a28d63-ef08-4c16-bbc2-33036cecdea8,StMaarten,363.75,195.75,37.9700012207031,60551.26171875,Single-family residential,18.3199996948242,2.5,"1594.51",,,,Lower Princes Quarter,Good,166.460006713867
"4880",a3365891-8259-49ea-b393-9c184b25ef11,StMaarten,259.679992675781,111.809997558594,21.6900005340576,33273.609375,Single-family residential,11.8199996948242,,"1534.02",,,,Cole Bay,Good,128.130004882812
"4881",bd9135ba-59ed-4be6-94e4-9cc69bb3b7c9,StMaarten,191.880004882812,109.98999786377,21.3400001525879,34844.859375,Single-family residential,17.9899997711182,4.3600001335144,"1633",,,,Cul-de-Sac,Good,181.600006103516
"4882",eac9b717-f172-4e1f-adfe-e5c0023da316,StMaarten,14.960000038147,1.91999995708466,0.370000004768372,587.669982910156,Single-family residential,32.7299995422363,,"1579.4",,,,Cul-de-Sac,Good,39.2799987792969
"4883",cb039c56-28a7-44a0-b9db-826bb0aeab1e,StMaarten,246.389999389648,71.0400009155273,13.789999961853,22000.560546875,Single-family residential,15.9499998092651,8.36999988555908,"1594.86",,,,Cul-de-Sac,Good,89.2900009155273
"4884",d0b2d08b-ecef-4b62-96ef-8719ebd4b855,StMaarten,329.079986572266,138.770004272461,26.9200000762939,41904.21875,Single-family residential,21.1800003051758,5.59999990463257,"1556.58",,,,Cul-de-Sac,Good,127.339996337891
"4885",435d612c-2164-4d60-a11d-551eb5e1520a,StMaarten,51.560001373291,3.24000000953674,0.629999995231628,906.849975585938,Single-family residential,49.5900001525879,18.3700008392334,"1441",,,,Cul-de-Sac,Good,17.5900001525879
"4886",58762318-37a2-4bbc-8eb6-281883e6eccb,StMaarten,139.399993896484,31.2600002288818,6.05999994277954,7672.14013671875,Single-family residential,36.8600006103516,26.9400005340576,"1265",,,,Cul-de-Sac,Good,55.0400009155273
"4887",c2b441fb-33a3-4b03-98b9-0960c444bca6,StMaarten,216.639999389648,85.9800033569336,16.6800003051758,28344.640625,Single-family residential,19.3999996185303,19.6200008392334,"1699.34",,,,Upper Princes Quarter,Good,130.839996337891
"4888",6b800dff-334c-4a44-8ade-1104a5e1da1a,StMaarten,179.740005493164,82.2099990844727,15.9499998092651,24571.939453125,Single-family residential,27.1100006103516,4.19000005722046,"1540.63",,,,Cul-de-Sac,Good,136.710006713867
"4889",f9871c51-ac0e-46d3-a817-1116b3b62af6,StMaarten,218.550003051758,93.1600036621094,18.0699996948242,30374.05078125,Single-family residential,14.3800001144409,5.44999980926514,"1680.54",,,,Upper Princes Quarter,Good,138.979995727539
"4890",0140fc6a-c3e9-4f1c-950e-5b4ed731ee07,StMaarten,169.639999389648,63.0999984741211,12.2399997711182,18387.900390625,Single-family residential,22.7900009155273,5.75,"1502",,,,Cul-de-Sac,Good,108.389999389648
"4891",28b07534-adae-45ad-8fdd-0f9ce1524700,StMaarten,157.460006713867,87.120002746582,16.8999996185303,25386.529296875,Single-family residential,21.6599998474121,8.28999996185303,"1502",,,,Cul-de-Sac,Good,161.220001220703
"4892",bc3c7bb2-7138-40a5-ab3c-be7f0a6e3540,StMaarten,36.9199981689453,7.3899998664856,1.42999994754791,2428.6298828125,Single-family residential,8.26000022888184,2.35999989509583,"1695",,,,Cole Bay,Good,65.7900009155273
"4893",0b19ad27-6c67-4e5b-a588-444ab39d2767,StMaarten,221.389999389648,132.210006713867,25.6499996185303,43473.83984375,Single-family residential,8.3100004196167,2.57999992370605,"1695",,,,Simpson Bay,Good,196.369995117188
"4894",0880a36a-7cef-4692-813c-0759bc29c87b,StMaarten,31.9699993133545,13.1199998855591,2.53999996185303,4167.66015625,Single-family residential,14.8699998855591,,"1638",,,,Cul-de-Sac,Good,130.369995117188
"4895",cc44be33-1b53-418a-9ab9-2d3ece65fe82,StMaarten,226.589996337891,69.3600006103516,13.460000038147,19120.33984375,Single-family residential,24.0599994659424,2.78999996185303,"1420.9",,,,Cul-de-Sac,Good,84.379997253418
"4896",55a9eb88-569f-4a7a-b018-f600d8e8a526,StMaarten,525.059997558594,100.309997558594,19.4599990844727,31614.26953125,Multi-family residential,18.9300003051758,2.64000010490417,"1624.52",,,,Cul-de-Sac,Good,60.2099990844727
"4897",fde011ca-8019-4ce7-a45a-91ae4c7a237e,StMaarten,172.559997558594,67.1500015258789,13.0299997329712,20174.599609375,Single-family residential,21.7099990844727,5.94999980926514,"1548.56",,,,Cul-de-Sac,Good,116.919998168945
"4898",746e0c2a-ba2a-4c8d-a631-1db928cab516,StMaarten,40.1399993896484,21.2000007629395,4.1100001335144,6728.18994140625,Single-family residential,14.4899997711182,,"1636",,,,Simpson Bay,Good,167.600006103516
"4899",e334c7e5-67f1-45dc-8c0d-1b34b59a9f6b,StMaarten,150.729995727539,47.5699996948242,9.22999954223633,13565.5595703125,Single-family residential,23.6700000762939,4.78999996185303,"1470",,,,Simpson Bay,Good,90
"4900",60c5b883-0798-47db-96be-17c1de96acb4,StMaarten,159.449996948242,67.4700012207031,13.0900001525879,20603.439453125,Single-family residential,11.3299999237061,,"1574.07",,,,Simpson Bay,Good,129.210006713867
"4901",1863cf68-9710-47c8-93c8-22f7a6a04b4f,StMaarten,47.1199989318848,20.4599990844727,3.97000002861023,6596.66015625,Single-family residential,8.75,15.6400003433228,"1662",,,,Cul-de-Sac,Good,139.990005493164
"4902",e7cbc026-ca3c-4389-bc09-531f567a80cc,StMaarten,13.4799995422363,4.30999994277954,0.839999973773956,1389.07995605469,Single-family residential,0,,"1662",,,,Cul-de-Sac,Good,103.080001831055
"4903",d932fb22-d610-4d9d-9edb-a31bea0a0647,StMaarten,20.1299991607666,9.05000019073486,1.75999999046326,2985.17993164062,Single-family residential,10.210000038147,2,"1700",,,,Lower Princes Quarter,Good,148.330001831055
"4904",01e26bc9-8701-4bac-ae98-cb166ea9e1a5,StMaarten,246.699996948242,139.589996337891,27.0799999237061,43783.2890625,Single-family residential,19.7700004577637,3.70000004768372,"1616.79",,,,Upper Princes Quarter,Good,177.479995727539
